Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,coffee-machine-bartscher-pro-ii-40-a190148,body_html,de,,,Mer smak och större flexibilitet Tack vare det optimerade filtret i rostfritt stål kan man brygga kaffet med eller utan filterpapper.,Mehr Genuss und Flexibilit&auml;t Dank des optimierten Edelstahlfilters k&ouml;nnen Sie Ihren Kaffee mit oder ohne Filterpapier aufbrühen.
Product,coffee-machine-bartscher-pro-ii-60-a190167,title,de,,,Kaffemaskin Bartscher PRO II 60,Kaffeemaschine Bartscher PRO II 60
Product,coffee-machine-bartscher-pro-ii-60-a190167,body_html,de,,,,Mehr Genuss und Flexibilit&auml;t Dank des optimierten Edelstahlfilters k&ouml;nnen Sie Ihren Kaffee mit oder ohne Filterpapier aufbrühen.
Product,milk-dispenser-adapter-pro-ii-40-60-a190169,title,de,,,Mjölkdispenserenhet PRO II 40-60,Milchdispenser-Aufsatz PRO II 40-60
Product,milk-dispenser-adapter-pro-ii-40-60-a190169,body_html,de,,,Sparar både plats och ström - med den praktiska mjölkdispenserenheten för kaffemaskiner i passande design värms mjölken upp och hålls varm på ett skonsamt sätt. I köket eller vid buffén: enheten placeras på kaffemaskinen och den varma mjölken kan hällas upp.,Platz- und stromsparend zugleich &ndash; Mit dem praktischen Milchdispenser-Aufsatz f&uuml;r Kaffeemaschinen im passenden Design wird die Milch schonend und gleichm&auml;&szlig;ig erw&auml;rmt und warmgehalten. Ob in der K&uuml;che oder am Buffet: Einfach den Aufsatz auf die Kaffeemaschine setzen und die warme Milch kann gezapft werden.
Product,coffee-machine-silver-1300-a190189,title,de,,,Kaffebryggare Silver 1300,Kaffeemaschine Silver 1300
Product,coffee-machine-silver-1300-a190189,body_html,de,,,"Kopp eller kanna: kaffebryggaren med rundfilter imponerar med många fina funktioner: stor volym på drygt 13 liter, avkalkningssignal, avtagbar droppskål och fri höjd under tappkranen, som även klarar kannor. Den eleganta designen är ett vackert blickfång vid all kaffeservering.","Tasse oder K&auml;nnchen: Die Rundfilterkaffeemaschine besticht durch viele verschiedene Features: Gro&szlig;es Fassungsverm&ouml;gen von &uuml;ber 13 Litern, Entkalkungssignal, abnehmbare Abtropfschale und eine lichte H&ouml;he unterhalb des Ablasshahns, die auch f&uuml;r K&auml;nnchen ausgelegt ist. Das elegante Design wertet jeglichen Bereich der Kaffeeausgabe auf."
Product,coffee-machine-bartscher-pro-ii-100-a190198,title,de,,,Kaffemaskin Bartscher PRO II 100,Kaffeemaschine Bartscher PRO II 100
Product,coffee-machine-bartscher-pro-ii-100-a190198,body_html,de,,,Mer smak och större flexibilitet Tack vare det optimerade filtret i rostfritt stål kan man brygga kaffet med eller utan filterpapper.,Mehr Genuss und Flexibilit&auml;t Dank des optimierten Edelstahlfilters k&ouml;nnen Sie Ihren Kaffee mit oder ohne Filterpapier aufbrühen.
Product,mulled-wine-pot-multitherm-20l-a200050,title,de,,,"Glöggpanna ""Multitherm"", 20L","Glühweintopf ""Multitherm"", 20L"
Product,mulled-wine-pot-multitherm-20l-a200050,body_html,de,,,"Varma drycker, när som helst. Idealisk för varmhållning av glögg, andra drycker eller varmt tevatten.","Hei&szlig;e Getränke für jeden Anlass. Ideal zum Warmhalten von Glühwein, Jagertee oder Hei&szlig;wasser für Tee."
Product,mulled-wine-pot-bl-w-canner-25l-ss-a200052,title,de,,,"Glöggpanna / konserveringskärl 25L, CNS","Glühweintopf, Einkochtopf 25L, CNS"
Product,mulled-wine-pot-bl-w-canner-25l-ss-a200052,body_html,de,,,Glöggpanna/konserveringskärl med 25 l kapacitet kan användas på många sätt: för servering av glögg – klassikern under advent- och jultider och på julmarknader – eller för konservering av frukt och grönsaker.,Der Gl&uuml;hweintopf / Einkochtopf mit 25 Litern Fassungsverm&ouml;gen bietet vielseitige Einsatzm&ouml;glichkeiten: Ob f&uuml;r die Ausgabe von Gl&uuml;hwein &ndash; dem Klassiker auf Advents- und Weihnachtsm&auml;rkten - oder zum Einkochen von Obst und Gem&uuml;se.
Product,pizza-oven-st340-a201113,title,de,,,Pizzaugn ST340,Pizzaofen ST340
Product,pizza-oven-st340-a201113,body_html,de,,,"En idealisk pizzaugn för alla som vill börja laga pizzor, ""flammkuchen"", pizzabröd eller baguetter i mindre mängder. Den medlevererade chamotte-stenen ger pizzor och annat den typiska, läckra stenugnssmaken.","Der ideale Pizzaofen f&uuml;r den Einstieg zur Produktion von Pizzen, Flammkuchen, Pizzabr&ouml;tchen oder auch Baguettes in kleineren Mengen. Durch den mitgelieferten Schamottstein erhalten Pizza &amp; Co. den typisch knusprig krossen Steinofen-Geschmack."
Product,heated-display-unit-bw10-a203112,title,de,,,Varmhållningsvitrinskåp BW10,Warmhaltevitrine BW10
Product,heated-display-unit-bw10-a203112,body_html,de,,,"Värmevitrinskåp med en nivå för perfekt presenterade kulinariska läckerheter. Tack vare den varma, fuktiga luften är maten fortfarande varm och saftig även efter flera timmars förvaring - precis som när den kommer direkt från ugnen. Två gångjärnsdörrar framtill och baktill gör det enkelt att ta ut och lasta från båda sidor.","Warmhaltevitrine mit einer Ebene f&uuml;r perfekt pr&auml;sentierte Gaumenfreuden. Dank der warmen, feuchten Luft sind die Speisen auch nach einer Aufbewahrung von mehreren Stunden noch warm und saftig &ndash; wie frisch aus dem Ofen. Zwei Klappt&uuml;ren an Vorder- sowie R&uuml;ckseite erm&ouml;glichen ein einfaches Entnehmen und Best&uuml;cken von beiden Seiten."
Product,heated-display-unit-bw20-a203113,title,de,,,Varmhållningsvitrinskåp BW20,Warmhaltevitrine BW20
Product,heated-display-unit-bw20-a203113,body_html,de,,,"Värmevitrinskåp med två nivåer för perfekt presentation av kulinariska läckerheter. Tack vare den varma, fuktiga luften är maten fortfarande varm och saftig även efter flera timmars förvaring - precis som när den kommer direkt från ugnen. Två gångjärnsdörrar framtill och baktill gör det enkelt att ta ut och lasta från båda sidor.","Warmhaltevitrine mit zwei Ebenen f&uuml;r perfekt pr&auml;sentierte Gaumenfreuden. Dank der warmen, feuchten Luft sind die Speisen auch nach einer Aufbewahrung von mehreren Stunden noch warm und saftig &ndash; wie frisch aus dem Ofen. Zwei Klappt&uuml;ren an Vorder- sowie R&uuml;ckseite erm&ouml;glichen ein einfaches Entnehmen und Best&uuml;cken von beiden Seiten."
Product,label-holder-610-1al-a256061v,title,de,,,Bonghållare 610-1AL,Zettelhalter 610-1AL
Product,label-holder-610-1al-a256061v,body_html,de,,,Bonghållaren ger en säker överblick över alla beställningar och har sin givna plats i varje organiserat kök och inom servering.,Der Zettelhalter erm&ouml;glicht einen sicheren &Uuml;berblick aller Bestellungen und findet in jeder organisierten K&uuml;che und im Servicebereich seinen Platz.
Product,label-holder-910-1al-a256091v,title,de,,,Bonghållare 910-1AL,Zettelhalter 910-1AL
Product,label-holder-910-1al-a256091v,body_html,de,,,Bonghållaren ger en säker överblick över alla beställningar i det organiserade köket - även vid hög beläggning.,Der Zettelhalter erm&ouml;glicht einen sicheren &Uuml;berblick aller Bestellungen in jeder organisierten K&uuml;che - auch bei hoher Frequentierung.
Product,clearing-container-set-adjutant-a300047,title,de,,,"Städbehållar-set ""Adjutant""","Abräumbehälter-Set ""Adjutant"""
Product,clearing-container-set-adjutant-a300047,body_html,de,,,"Avdäckningsset bestående av bestickbehållare (9 l) och avfallsbehållare (30 l) av svart plast – kompakt duo för ordentlig avdäckning i självbetjäningsrestauranger och matsalar. Rent, stabilt, platsbesparande. För företag som vill utforma avdäckningsstationer på ett hygieniskt och överskådligt sätt.","Abräum-Set bestehend aus Besteckbehälter (9 L) und Abfallbehälter (30 L) aus schwarzem Kunststoff – kompaktes Duo für ordentliches Abräumen in Selbstbedienungsrestaurants und Kantinen. Sauber, stabil, platzsparend. Für Betriebe, die Abräumstationen hygienisch und übersichtlich gestalten wollen."
Product,serving-trolley-ts-adjutant-a300049,title,de,,,"Serveringsvagn TS ""Adjutant""","Servierwagen TS ""Adjutant"""
Product,serving-trolley-ts-adjutant-a300049,body_html,de,,,"Snabbt och grundligt diskplock med denna diskvagn. Passar särskilt bra för restauranger, lunchrum, hotell och sjukhus.","Schnell und sauber aufr&auml;umen mit dem praktischen Abr&auml;umwagen. Besonders geeignet f&uuml;r Gastronomie, Kantinen, Hotels und Krankenh&auml;usern."
Product,serving-trolley-ts200-m1-a300056,title,de,,,Serveringsvagn TS200-M1,Servierwagen TS200-M1
Product,serving-trolley-ts200-m1-a300056,body_html,de,,,Den robusta serveringsvagnen gör det enkelt att plocka undan och transportera. Tack vare rensningsfacket och de två hyllorna undertill finns det gott om plats för alla typer av varor.,Mit dem stabilen Servierwagen wird Abr&auml;umen und Transportieren ein leichtes. Dank der Abr&auml;ummulde und zwei darunter liegenden Borden bietet dieser reichlich Platz f&uuml;r jegliches Transportgut.
Product,serving-trolley-ts200-a300062,title,de,,,Serveringsvagn TS200,Servierwagen TS200
Product,serving-trolley-ts200-a300062,body_html,de,,,"Serveringsvagn i kromnickelstål TS200 med två hyllplan à 830 x 510 mm, 4 låsbara svängbara hjul. 30 kg per hyllplan, 60 kg totalt. För restauranger och hotell som serverar mat och dryck mobilt och pendlar mellan kök och matsal under serveringen.","Chromnickelstahl-Servierwagen TS200 mit zwei Borden à 830 x 510 mm, 4 feststellbaren Lenkrollen. Je 30 kg pro Bord, 60 kg gesamt. Für Restaurants und Hotels, die Speisen und Getränke mobil servieren und im Servicebetrieb zwischen Küche und Gastraum pendeln."
Product,digital-scale-60kg-20g-a300068,title,de,,,"Digitalvåg, 60kg, 20g","Digitalwaage, 60kg, 20g"
Product,digital-scale-60kg-20g-a300068,body_html,de,,,"Digital plattformsvåg upp till 60 kg, upplösning 20 g, vägningsyta i rostfritt stål. Fjärrdisplay för väggmontering upp till 1,4 m. Drivs med batteri eller nätadapter, tarafunktion. För icke-vägning som kräver kalibrering i kök, lager och leverans med medelstort vägningsområde.","Digitale Plattformwaage bis 60 kg, Auflösung 20 g, Edelstahl-Wiegefläche. Fernanzeige zur Wandmontage bis 1,4 m. Betrieb per Batterie oder Netzteil, Tara-Funktion. Für nicht eichpflichtige Wägungen in Küche, Lager und Anlieferung mit mittlerem Wiegebereich."
Product,serving-trolley-ts301-a300073,title,de,,,Serveringsvagn TS301,Servierwagen TS301
Product,serving-trolley-ts301-a300073,body_html,de,,,"Transportvagn med 3 nivåer för snabb, effektiv och problemfri transport.","Transportwagen mit 3 Ebenen f&uuml;r einen schnellen, effektiven und problemlosen Transport."
Product,cutlery-trolley-tbst200-a300111,title,de,,,Bestickvagn TBST200,Besteckwagen TBST200
Product,cutlery-trolley-tbst200-a300111,body_html,de,,,"I köket eller i serveringen – bestickvagnen underlättar arbetet på många olika områden. Platsbesparande och välsorterad vid förvaring, praktiskt, användar- och ryggvänlig vid servering. Bord kan dukas snabbare och enklare och sedan dukas av, med den mobila besticktransporten.","Ob in der K&uuml;che oder im Service &ndash; Der Besteckwagen erleichtert den Arbeitsablauf in den verschiedensten Bereichen. Platzsparend und gut sortiert in der Lagerung, praktisch und anwender- sowie r&uuml;ckenfreundlich im Servicebereich. Tische k&ouml;nnen mit dem mobilen Bestecktransport schneller und einfacher eingedeckt und ebenfalls abger&auml;umt werden."
Product,kitchen-scale-15kg-5g-a300117,title,de,,,"Köksvåg, 15kg, 5g","Küchenwaage, 15kg, 5g"
Product,kitchen-scale-15kg-5g-a300117,body_html,de,,,"Digital köksvåg upp till 15 kg, upplösning 5 g, drivs med batteri eller nätadapter. Touch-handhavande, tareringsfunktion, vattenpass för korrekt inriktning. Vägning i g/kg/lb/oz. För icke-kalibreringspliktiga vägningar i kök och produktion – kan användas mobilt tack vare batteri.","Digitale Küchenwaage bis 15 kg, Auflösung 5 g, betrieben per Akku oder Netzteil. Touch-Bedienung, Tarierfunktion, Libelle für korrekte Ausrichtung. Wiegeeinheiten g/kg/lb/oz. Für nicht eichpflichtige Wägungen in Küche und Produktion – mobil einsetzbar dank Akku."
Product,kitchen-scale-15kg-2g-a300118,title,de,,,"Köksvåg, 15kg, 2gk","Küchenwaage, 15kg, 2g"
Product,kitchen-scale-15kg-2g-a300118,body_html,de,,,"Digital köksvåg upp till 15 kg, upplösning 2 g, drivs med batteri eller nätadapter. Touch-manövrering, tareringsfunktion, vattenpass för korrekt inriktning. Vägning i g/kg/lb/oz. För precisa vägningar i kök och produktion – finare upplösning än 5-g-modellen.","Digitale Küchenwaage bis 15 kg, Auflösung 2 g, betrieben per Akku oder Netzteil. Touch-Bedienung, Tarierfunktion, Libelle für korrekte Ausrichtung. Wiegeeinheiten g/kg/lb/oz. Für präzise Wägungen in Küche und Produktion – feiner aufgelöst als das 5-g-Modell."
Product,digital-scale-150kg-50g-a300151,title,de,,,"Digitalvåg, 150Kg, 50g","Digitalwaage, 150Kg, 50g"
Product,digital-scale-150kg-50g-a300151,body_html,de,,,"Digital plattformsvåg upp till 150 kg, upplösning 50 g, vägningsyta i rostfritt stål. Fjärrdisplay för väggmontering på upp till 1,4 m avstånd. Drivs med Batteri eller nätadapter, tarafunktion. För icke-vägning som kräver kalibrering i kök, lager och leverans.","Digitale Plattformwaage bis 150 kg, Auflösung 50 g, Edelstahl-Wiegefläche. Fernanzeige zur Wandmontage bis 1,4 m Abstand. Betrieb per Batterie oder Netzteil, Tara-Funktion. Für nicht eichpflichtige Wägungen in Küche, Lager und Anlieferung."
Product,griddle-plate-gdp-320e-g-a370031,title,de,,,Stekhäll GDP 320E-G,Griddleplatte GDP 320E-G
Product,griddle-plate-gdp-320e-g-a370031,body_html,de,,,"Elektrisk grillplatta GDP 320E-G, 320 mm bred slät stekyta, 3 kW, anslutningsklar. Fettuppsamlingsbehållare, stänkskydd, rengöringsskrapa ingår. Upp till 300 °C. Kompakt bordsgrillplatta för snackbarer och kaféer som dagligen steker små mängder kött och snacks på en stor yta.","Elektro-Griddleplatte GDP 320E-G, 320 mm breite glatte Bratfläche, 3 kW, steckerfertig. Fettauffangbehälter, Spritzschutz, Reinigungsschaber inklusive. Bis 300 °C. Kompakte Tischgriddleplatte für Imbisse und Cafés, die täglich kleine Mengen Fleisch und Snacks flächig braten."
Product,griddle-plate-gdp-650e-g-a370032,title,de,,,Stekhäll GDP 650E-G,Griddleplatte GDP 650E-G
Product,griddle-plate-gdp-650e-g-a370032,body_html,de,,,"Elektrisk grillplatta GDP 650E-G, 650 mm bred slät stekyta, 6 kW, två värmezoner. Fettuppsamlingsbehållare, stänkskydd, rengöringsskrapa ingår. Upp till 300 °C. För restauranger med hög daglig grillvolym över hela bredden och krav på jämna stekresultat.","Elektro-Griddleplatte GDP 650E-G, 650 mm breite glatte Bratfläche, 6 kW, zwei Heizzonen. Fettauffangbehälter, Spritzschutz, Reinigungsschaber inklusive. Bis 300 °C. Für Restaurants mit hohem täglichem Grillvolumen auf voller Breite und Anspruch an gleichmäßige Bratergebnisse."
Product,griddle-plate-gdp-320g-g-a3700331,title,de,,,Stekhäll GDP 320G-G,Griddleplatte GDP 320G-G
Product,griddle-plate-gdp-650g-g-a3700341,title,de,,,Stekhäll GDP 650G-G,Griddleplatte GDP 650G-G
Product,griddle-plate-gdp-260e-g-a370037,title,de,,,Stekhäll GDP 260E-G,Griddleplatte GDP 260E-G
Product,griddle-plate-gdp-260e-g-a370037,body_html,de,,,"Kompakt elektrisk grillplatta GDP 260E-G, 260 mm bred slät stekyta, 1,2 kW, anslutningsklar. Fettuppsamlingsbehållare, stänkskydd. Upp till 300 °C. Minsta GDP-grillplatta för kaféer och bistroer som dagligen steker små mängder kött och snacks på minimalt utrymme.","Kompakte Elektro-Griddleplatte GDP 260E-G, 260 mm breite glatte Bratfläche, 1,2 kW, steckerfertig. Fettauffangbehälter, Spritzschutz. Bis 300 °C. Kleinste GDP-Griddleplatte für Cafés und Bistros, die täglich kleine Mengen Fleisch und Snacks auf minimalem Stellraum braten."
Product,griddle-plate-gdp-980e-g-a370039,title,de,,,Stekhäll GDP 980E-G,Griddleplatte GDP 980E-G
Product,griddle-plate-gdp-980e-g-a370039,body_html,de,,,"Elektrisk grillplatta GDP 980E-G, 980 mm bred slät stekyta, 9 kW, tre separata värmezoner, fettuppsamlingsbehållare. Upp till 300 °C, anslutningsklar. Rengöringsskrapa ingår. För restauranger med mycket hög grillvolym som dagligen steker parallellt på en bred yta.","Elektro-Griddleplatte GDP 980E-G, 980 mm breite glatte Bratfläche, 9 kW, drei getrennte Heizzonen, Fettauffangbehälter. Bis 300 °C, steckerfertig. Reinigungsschaber inklusive. Für Restaurants mit sehr hohem Grillvolumen, die täglich auf breiter Fläche parallel braten."
Product,griddle-plate-gpl-320e-g-a370131,title,de,,,Stekhäll GPL 320E-G,Griddleplatte GDP 320E-CG
Product,griddle-plate-gpl-320e-g-a370131,body_html,de,,,"F&ouml;r matlagning med perfekta grillaromer. Den h&aring;rdkromade stekytan i specialst&aring;l och med briljant v&auml;rmeledningsf&ouml;rm&aring;ga &auml;r idealisk f&ouml;r stekning av fisk, k&ouml;tt och gr&ouml;nsaker.","F&uuml;r eine Speisenzubereitung mit perfekten R&ouml;staromen. Die hartverchromte Bratfl&auml;che aus Spezialstahl ist durch die besonders gute W&auml;rmeleitf&auml;higkeit ideal f&uuml;r das Braten von Fisch, Fleisch und Gem&uuml;se."
Product,griddle-plate-gdp-980e-gr-a370139,title,de,,,Stekhäll GDP 980E-GR,Griddleplatte GDP 980E-GR
Product,griddle-plate-gdp-980e-gr-a370139,body_html,de,,,"Perfekt grillade livsmedel &ndash; med och utan grillr&auml;nder. Grillplattan, i extrabrett utf&ouml;rande, utg&ouml;r en kombinerad sl&auml;t och r&auml;fflad stekyta p&aring; en bredd om knappt en meter.",Perfekt gegartes Grillgut &ndash; Mit und ohne Grillstreifen. Die Griddleplatte in extra breiter Ausf&uuml;hrung bietet auf einer Breite von knapp einem Meter eine kombinierte glatte und gerillte Bratfl&auml;che.
Product,perforated-disk-12sqo-2-a370201,title,de,,,Hålskiva 12SQO/2,Lochscheibe 12SQO/2
Product,perforated-disk-12sqo-2-a370201,body_html,de,,,Håldisk 2 mm för köttkvarn 12SQO i rostfritt stål – för finmalet kött och köttfärs. Passande reserv- eller tillbehörsdel för kompatibla enheter. Rostfritt stål för hygienisk och hållbar skärprestanda i den dagliga köttbearbetningen.,Lochscheibe 2 mm für Fleischwolf 12SQO aus Edelstahl – für fein gewolftes Fleisch und Brät. Passgenaues Ersatz- oder Erweiterungsteil für kompatible Geräte. Edelstahl für hygienische und dauerhafte Schneidleistung in der täglichen Fleischverarbeitung.
Product,perforated-disk-12sqo-4-5-a370202,title,de,,,"Hålskiva 12SQO/4,5","Lochscheibe 12SQO/4,5"
Product,perforated-disk-12sqo-4-5-a370202,body_html,de,,,"Håldisk 4,5 mm för köttkvarn 12SQO i rostfritt stål – medelgrov kornstorlek för köttfärs och korvfyllningar. Passande ersättnings- eller tilläggsskiva för kompatibla enheter. Rostfritt stål för hygienisk och hållbar skärprestanda i daglig drift.","Lochscheibe 4,5 mm für Fleischwolf 12SQO aus Edelstahl – mittlere Körnung für Hackfleisch und Brätmassen. Passgenauer Ersatz oder Erweiterungsscheibe für kompatible Geräte. Edelstahl für hygienische und langlebige Schneidleistung im täglichen Betrieb."
Product,knife-12sqo-a370204,title,de,,,Kniv 12SQO,Messer 12SQO
Product,knife-12sqo-a370204,body_html,de,,,Ersättningskniv för köttkvarn 12SQO – passande skärverktyg för rena malningsresultat. Byt omedelbart ut skadade eller slöa knivar för att hålla kvaliteten och genomströmningen vid köttbearbetningen konstant.,"Ersatzmesser für Fleischwolf 12SQO – passgenaues Schneidwerkzeug für saubere Wolbergebnisse. Beschädigtes oder stumpfes Messer sofort ersetzen, um Qualität und Durchsatz der Fleischverarbeitung konstant zu halten."
Product,perforated-disk12sqo-8-a370207,title,de,,,Hålskiva 12SQO/8,Lochscheibe 12SQO/8
Product,perforated-disk12sqo-8-a370207,body_html,de,,,Hålskiva 8 mm för köttkvarn 12SQO i rostfritt stål – för grovare malning av köttfärs och korvmassor. Passande ersättning eller tillbehör. Rostfritt stål för varaktig skärpa och hygienisk drift vid daglig köttbearbetning.,Lochscheibe 8 mm für Fleischwolf 12SQO aus Edelstahl – für groberes Mahlen von Hackfleisch und Wurstmassen. Passgenauer Ersatz oder Erweiterung. Edelstahl für dauerhafte Schärfe und hygienischen Betrieb in der täglichen Fleischverarbeitung.
Product,knife-22cqo-a370218,title,de,,,Kniv 22CQO,Messer 22CQO
Product,perforated-disk-22cqo-8-a370220,title,de,,,Hålskiva 22CQO/8,Lochscheibe 22CQO/8
Product,perforated-disk-22cqo-8-a370220,body_html,de,,,"Hålskiva Ø 8 mm för köttkvarn 22CQO i rostfritt stål – för grov malning av köttfärs, köttfärs och korvfärs. Passande ersättning eller tillbehör för kompatibla apparater. Rostfritt stål för hygienisk och hållbar bearbetning.","Lochscheibe Ø 8 mm für Fleischwolf 22CQO aus Edelstahl – für grobes Wolfbild bei Hackfleisch, Mett und Bratwurstmasse. Passgenauer Ersatz oder Erweiterung für kompatible Geräte. Edelstahl für hygienische und langlebige Verarbeitung."
Product,knife-u22cqo-a370226,title,de,,,Kniv U22CQO,Messer U22CQO
Product,knife-u22cqo-a370226,body_html,de,,,Ersättningskniv för köttkvarn U22CQO – exakt passande skärverktyg för rena malningsresultat. Byt omedelbart ut slöa eller skadade knivar för att hålla kvaliteten och genomströmningen vid den dagliga köttbearbetningen konstant.,"Ersatzmesser für Fleischwolf U22CQO – passgenaues Schneidwerkzeug für saubere Wolbergebnisse. Stumpfes oder beschädigtes Messer sofort tauschen, um Qualität und Durchsatz der täglichen Fleischverarbeitung konstant zu halten."
Product,precutter-u22cqo-a370227,title,de,,,Förskärare U22CQO,Vorschneider U22CQO
Product,perforated-disk-u22cqo-2-a370228,title,de,,,Hålskiva U22CQO/2,Lochscheibe U22CQO/2
Product,perforated-disk-u22cqo-2-a370228,body_html,de,,,Håldisk 2 mm för köttkvarn U22CQO i rostfritt stål – för finmalet kött och köttfärs. Passande ersättnings- eller tilläggsskiva för kompatibla enheter. Rostfritt stål för hygienisk och hållbar skärprestanda vid daglig köttbearbetning.,Lochscheibe 2 mm für Fleischwolf U22CQO aus Edelstahl – für fein gewolftes Fleisch und Brät. Passgenauer Ersatz oder Erweiterungsscheibe für kompatible Geräte. Edelstahl für hygienische und langlebige Schneidleistung in der täglichen Fleischverarbeitung.
Product,perforated-disk-u22cqo-4-5-a370229,title,de,,,"Hålskiva U22CQO/4,5","Lochscheibe U22CQO/4,5"
Product,perforated-disk-u22cqo-4-5-a370229,body_html,de,,,"Håldisk 4,5 mm för köttkvarn U22CQO i rostfritt stål – medelkornig för köttfärs och korvfyllningar. Passande ersättning eller tillbehör för kompatibla enheter. Rostfritt stål för hygienisk och hållbar skärprestanda i daglig drift.","Lochscheibe 4,5 mm für Fleischwolf U22CQO aus Edelstahl – mittlere Körnung für Hackfleisch und Brätmassen. Passgenauer Ersatz oder Erweiterung für kompatible Geräte. Edelstahl für hygienische und dauerhafte Schneidleistung im täglichen Betrieb."
Product,perforated-disk-u22cqo-8-a370230,title,de,,,Hålskiva U22CQO/8,Lochscheibe U22CQO/8
Product,perforated-disk-u22cqo-8-a370230,body_html,de,,,Håldisk 8 mm för köttkvarn U22CQO i rostfritt stål – för grovmalet kött och köttfärs med tuggmotstånd. Passande ersättning eller tillbehör för kompatibla apparater. Rostfritt stål för hygienisk och hållbar skärprestanda i den dagliga driften.,Lochscheibe 8 mm für Fleischwolf U22CQO aus Edelstahl – für grob gewolftes Fleisch und Hackfleisch mit Biss. Passgenauer Ersatz oder Erweiterung für kompatible Geräte. Edelstahl für hygienische und dauerhafte Schneidleistung im täglichen Betrieb.
Product,meat-tenderiser-1ws2000-a370254,title,de,,,Köttstekare 1WS2000,Fleischsteaker 1WS2000
Product,meat-tenderiser-1ws2000-a370254,body_html,de,,,Fördelarna med stekning av benfritt kött är tydliga: ett mört resultat och kortare tillagningstid. Kryddor och marinad tas upp bättre av köttet så att det blir får en ännu intensivare smak.,"Die Vorteile beim Steaken von knochenlosem Fleisch liegen klar auf der Hand: Ein zartes Ergebnisse bei verk&uuml;rzter Garzeit. Gew&uuml;rze und Marinade werden besser vom Fleisch aufgenommen, so dass das Gargut ebenfalls geschmacksintensiver ist."
Product,buffet-display-small-plastic-a500403,title,de,,,"Buffévitrin “Liten”, plast","Buffetvitrine ""Klein"", Kunststoff"
Product,buffet-display-large-plastic-a500404,title,de,,,"Buffévitrin “Stor”, plast","Buffetvitrine ""Groß"", Kunststoff"
Product,buffet-display-large-plastic-a500404,body_html,de,,,"Envånings buffévitrin i vit plast med avtagbar plexiglaskåpa – ställyta 420 x 270 x 180 mm, kan betjänas från båda sidor. För bufféer och frukostdiskar där bakverk, frukt och snacks ska presenteras på ett tilltalande sätt på en nivå.","Einstöckige Buffetvitrine aus weißem Kunststoff mit abnehmbarer Plexiglashaube – Stellfläche 420 x 270 x 180 mm, beidseitig bedienbar. Für Buffets und Frühstückstheken, wo Backwaren, Obst und Snacks auf einer Ebene ansprechend präsentiert werden sollen."
Product,buffet-display-double-plastic-a500405,title,de,,,"Buffévitrin dubbel, plast","Buffetvitrine doppelt, Kunststoff"
Product,buffet-display-double-plastic-a500405,body_html,de,,,"Tvåvånings buffévitrin i vit plast med avtagbara plexiglaslock – två nivåer à 420 x 270 x 180 mm, kan betjänas från båda sidor. För cateringbufféer och frukostdiskar där bakverk, frukt och snacks ska presenteras på ett tilltalande sätt.","Doppelstöckige Buffetvitrine aus weißem Kunststoff mit abnehmbaren Plexiglashauben – zwei Ebenen à 420 x 270 x 180 mm, beidseitig bedienbar. Für Catering-Buffets und Frühstückstheken, wo Backwaren, Obst und Snacks ansprechend präsentiert werden sollen."
Product,cutlery-tray-1-1gn-polypropylene-a500410,title,de,,,Besticklåda 1/1GN polypropylen,Besteckkasten 1/1GN Polypropylen
Product,buffet-display-sw10-a500467,title,de,,,Buffévitrin SW10,Buffetvitrine SW10
Product,buffet-display-sw10-a500467,body_html,de,,,Buffémontern håller rätter hygieniskt färska utan kylning och kan placeras helt efter behov i buffén. Det transparenta rolltop-locket erbjuder både en manövrering på båda sidor som ett direkt syn på de godheter som presenteras.,Die Buffetvitrine h&auml;lt Speisen ohne K&uuml;hlung hygienisch frisch und l&auml;sst sich ganz nach Bedarf am Buffet platzieren. Der transparente Rolltop-Deckel bietet sowohl eine beidseitige Bedienung als auch eine direkte Sicht auf die pr&auml;sentierten K&ouml;stlichkeiten.
Product,buffet-display-sw10kp-a500468,title,de,,,Buffévitrin SW10KP,Buffetvitrine SW10KP
Product,buffet-display-sw10kp-a500468,body_html,de,,,Buffémontern håller rätter hygieniskt färska och svala. Med sina kylpaket är den strömoberoende och kan därmed placeras fritt vid buffén. Det transparenta rolltop-locket erbjuder både en manövrering på båda sidor som ett direkt syn på de godheter som presenteras.,Die Buffetvitrine h&auml;lt Speisen hygienisch frisch und k&uuml;hl. Mit ihren K&uuml;hlpacks ist sie stromunabh&auml;ngig und kann somit frei am Buffet platziert werden. Der transparente Rolltop-Deckel bietet sowohl eine beidseitige Bedienung als auch eine direkte Sicht auf die pr&auml;sentierten K&ouml;stlichkeiten.
Product,oven-gloves-300-a500510,title,de,,,Grytvantar 300,Topfhandschuhe 300
Product,oven-gloves-300-a500510,body_html,de,,,Grytvantparet i bomull har en mycket god värmebeständighet tack vare det inarbetade flamskyddet. Den praktiska hanken ger ett välsorterat och snyggt arbetsområde.,Das Paar Topfhandschuhe aus Baumwolle besitzt dank des verarbeiteten Flammschutzes eine besonders hohe Hitzebest&auml;ndigkeit. Der praktische Aufh&auml;nger sorgt f&uuml;r einen aufger&auml;umten und gut sortierten Arbeitsbereich.
Product,oven-gloves-370-a500511,title,de,,,Grytvantar 370,Topfhandschuhe 370
