Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,ceramic-overhead-warmer-ceramic-heater-1000x180xh90mm-et-100-sh,body_html,tr,,,,"Seramik Isıtıcılı Isı Lambası Köprüsü. Seramik ısıtıcılı bir ısı lambası köprüsü, profesyonel mutfaklarda yemekleri sıcak tutmak için ideal çözümdür. Gelişmiş seramik teknolojisi sayesinde bu ısı lambası köprüsü verimliliği ve dayanıklılığıyla öne çıkar. Seramik Isıtıcıların Avantajları — Üstün Isıtma: Seramik ısıtıcılar eşit ve tutarlı ısı dağılımı sağlar; yemekleri kurutmadan kusursuz sıcaklıkta tutar. Bu da onları hassas yemeklerin kalitesini korumak için ideal kılar. Uzun Ömür: Halojen lambalara kıyasla seramik ısıtıcıların ömrü belirgin biçimde daha uzundur."
Product,ceramic-overhead-warmer-ceramic-heater-1200x180xh90mm-et-120-sh,body_html,tr,,,,"Seramik Isıtıcılı Isı Lambası Köprüsü. Seramik ısıtıcılı bir ısı lambası köprüsü, profesyonel mutfaklarda yemekleri sıcak tutmak için ideal çözümdür. Gelişmiş seramik teknolojisi sayesinde bu ısı lambası köprüsü verimliliği ve dayanıklılığıyla öne çıkar. Seramik Isıtıcıların Avantajları — Üstün Isıtma: Seramik ısıtıcılar eşit ve tutarlı ısı dağılımı sağlar; yemekleri kurutmadan kusursuz sıcaklıkta tutar. Bu da onları hassas yemeklerin kalitesini korumak için ideal kılar. Uzun Ömür: Halojen lambalara kıyasla seramik ısıtıcıların ömrü belirgin biçimde daha uzundur."
Product,ceramic-overhead-warmer-ceramic-heater-1400x180xh90mm-et-140-sh,body_html,tr,,,,"Seramik Isıtıcılı Isı Lambası Köprüsü. Seramik ısıtıcılı bir ısı lambası köprüsü, profesyonel mutfaklarda yemekleri sıcak tutmak için ideal çözümdür. Gelişmiş seramik teknolojisi sayesinde bu ısı lambası köprüsü verimliliği ve dayanıklılığıyla öne çıkar. Seramik Isıtıcıların Avantajları — Üstün Isıtma: Seramik ısıtıcılar eşit ve tutarlı ısı dağılımı sağlar; yemekleri kurutmadan kusursuz sıcaklıkta tutar. Bu da onları hassas yemeklerin kalitesini korumak için ideal kılar. Uzun Ömür: Halojen lambalara kıyasla seramik ısıtıcıların ömrü belirgin biçimde daha uzundur."
Product,ceramic-overhead-warmer-ceramic-heater-1600x180xh90mm-et-160-sh,body_html,tr,,,,"Seramik Isıtıcılı Isı Lambası Köprüsü. Seramik ısıtıcılı bir ısı lambası köprüsü, profesyonel mutfaklarda yemekleri sıcak tutmak için ideal çözümdür. Gelişmiş seramik teknolojisi sayesinde bu ısı lambası köprüsü verimliliği ve dayanıklılığıyla öne çıkar. Seramik Isıtıcıların Avantajları — Üstün Isıtma: Seramik ısıtıcılar eşit ve tutarlı ısı dağılımı sağlar; yemekleri kurutmadan kusursuz sıcaklıkta tutar. Bu da onları hassas yemeklerin kalitesini korumak için ideal kılar. Uzun Ömür: Halojen lambalara kıyasla seramik ısıtıcıların ömrü belirgin biçimde daha uzundur."
Product,ceramic-overhead-warmer-ceramic-heater-1800x180xh90mm-et-180-sh,body_html,tr,,,,"Seramik Isıtıcılı Isı Lambası Köprüsü. Seramik ısıtıcılı bir ısı lambası köprüsü, profesyonel mutfaklarda yemekleri sıcak tutmak için ideal çözümdür. Gelişmiş seramik teknolojisi sayesinde bu ısı lambası köprüsü verimliliği ve dayanıklılığıyla öne çıkar. Seramik Isıtıcıların Avantajları — Üstün Isıtma: Seramik ısıtıcılar eşit ve tutarlı ısı dağılımı sağlar; yemekleri kurutmadan kusursuz sıcaklıkta tutar. Bu da onları hassas yemeklerin kalitesini korumak için ideal kılar. Uzun Ömür: Halojen lambalara kıyasla seramik ısıtıcıların ömrü belirgin biçimde daha uzundur."
Product,ceramic-overhead-warmer-ceramic-heater-2000x180xh90mm-et-200-sh,body_html,tr,,,,"Seramik Isıtıcılı Isı Lambası Köprüsü. Seramik ısıtıcılı bir ısı lambası köprüsü, profesyonel mutfaklarda yemekleri sıcak tutmak için ideal çözümdür. Gelişmiş seramik teknolojisi sayesinde bu ısı lambası köprüsü verimliliği ve dayanıklılığıyla öne çıkar. Seramik Isıtıcıların Avantajları — Üstün Isıtma: Seramik ısıtıcılar eşit ve tutarlı ısı dağılımı sağlar; yemekleri kurutmadan kusursuz sıcaklıkta tutar. Bu da onları hassas yemeklerin kalitesini korumak için ideal kılar. Uzun Ömür: Halojen lambalara kıyasla seramik ısıtıcıların ömrü belirgin biçimde daha uzundur."
Product,box-model-hood-1100mm-b1000xd1100xh400-ex-10011040-b,title,tr,,,Box Model Hood 1100mm — B1000xD1100xH400,Kutu tip davlumbaz 1100mm — B1000xD1100xH400
Product,wall-mounted-hood-700-b1000xd700xh400-ex-1007040-h,title,tr,,,Wall-Mounted Hood 700 — B1000xD700xH400,Duvar tipi davlumbaz 700 — B1000xD700xH400
Product,box-model-hood-950mm-b1000xd950xh400-ex-1009540-b,title,tr,,,Box Model Hood 950mm — B1000xD950xH400,Kutu tip davlumbaz 950mm — B1000xD950xH400
Product,box-model-hood-950mm-b1000xd950xh400-ex-1009540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b1000xd950xh400-ex-1009540-h,title,tr,,,Wall-Mounted Hood 950 — B1000xD950xH400,Duvar tipi davlumbaz 950 — B1000xD950xH400
Product,box-model-hood-1100mm-b1200-x-d1100-x-h400-ex-12011040-b,title,tr,,,Box Model Hood 1100mm — B1200 x D1100 x H400,Kutu tip davlumbaz 1100mm — B1200 x D1100 x H400
Product,wall-mounted-hood-700-b1200xd700xh400-ex-1207040-h,title,tr,,,Wall-Mounted Hood 700 — B1200xD700xH400,Duvar tipi davlumbaz 700 — B1200xD700xH400
Product,box-model-hood-950mm-b1200xd950xh400-ex-1209540-b,title,tr,,,Box Model Hood 950mm — B1200xD950xH400,Kutu tip davlumbaz 950mm — B1200xD950xH400
Product,box-model-hood-950mm-b1200xd950xh400-ex-1209540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b1200xd950xh400-ex-1209540-h,title,tr,,,Wall-Mounted Hood 950 — B1200xD950xH400,Duvar tipi davlumbaz 950 — B1200xD950xH400
Product,box-model-hood-1100mm-b1400-x-d1100-x-h400-ex-14011040-b,title,tr,,,Box Model Hood 1100mm — B1400 x D1100 x H400,Kutu tip davlumbaz 1100mm — B1400 x D1100 x H400
Product,box-model-hood-1100mm-b1400-x-d1100-x-h400-ex-14011040-b,body_html,tr,,,,4 adet LED ışık - 3 adet 495x495x25 mm filtre
Product,wall-mounted-hood-700-b1400xd700xh400-ex-1407040-h,title,tr,,,Wall-Mounted Hood 700 — B1400xD700xH400,Duvar tipi davlumbaz 700 — B1400xD700xH400
Product,box-model-hood-950mm-b1400xd950xh400-ex-1409540-b,title,tr,,,Box Model Hood 950mm — B1400xD950xH400,Kutu tip davlumbaz 950mm — B1400xD950xH400
Product,box-model-hood-950mm-b1400xd950xh400-ex-1409540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b1400xd950xh400-ex-1409540-h,title,tr,,,Wall-Mounted Hood 950 — B1400xD950xH400,Duvar tipi davlumbaz 950 — B1400xD950xH400
Product,box-model-hood-1100mm-b1500-x-d1100-x-h400-ex-15011040-b,title,tr,,,Box Model Hood 1100mm — B1500 x D1100 x H400,Kutu tip davlumbaz 1100mm — B1500 x D1100 x H400
Product,wall-mounted-hood-700-b1500xd700xh400-ex-1507040-h,title,tr,,,Wall-Mounted Hood 700 — B1500xD700xH400,Duvar tipi davlumbaz 700 — B1500xD700xH400
Product,box-model-hood-950mm-b1500xd950xh400-ex-1509540-b,title,tr,,,Box Model Hood 950mm — B1500xD950xH400,Kutu tip davlumbaz 950mm — B1500xD950xH400
Product,box-model-hood-950mm-b1500xd950xh400-ex-1509540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b1500xd950xh400-ex-1509540-h,title,tr,,,Wall-Mounted Hood 950 — B1500xD950xH400,Duvar tipi davlumbaz 950 — B1500xD950xH400
Product,box-model-hood-1100mm-b1600xd1100xh400-ex-16011040-b,title,tr,,,Box Model Hood 1100mm — B1600xD1100xH400,Kutu tip davlumbaz 1100mm — B1600xD1100xH400
Product,wall-mounted-hood-700-b1600xd700xh400-ex-1607040-h,title,tr,,,Wall-Mounted Hood 700 — B1600xD700xH400,Duvar tipi davlumbaz 700 — B1600xD700xH400
Product,box-model-hood-950mm-b1600xd950xh400-ex-1609540-b,title,tr,,,Box Model Hood 950mm — B1600xD950xH400,Kutu tip davlumbaz 950mm — B1600xD950xH400
Product,box-model-hood-950mm-b1600xd950xh400-ex-1609540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b1600xd950xh400-ex-1609540-h,title,tr,,,Wall-Mounted Hood 950 — B1600xD950xH400,Duvar tipi davlumbaz 950 — B1600xD950xH400
Product,box-model-hood-1100mm-b1800xd1100xh400-ex-18011040-b,title,tr,,,Box Model Hood 1100mm — B1800xD1100xH400,Kutu tip davlumbaz 1100mm — B1800xD1100xH400
Product,wall-mounted-hood-700-b1800xd700xh400-ex-1807040-h,title,tr,,,Wall-Mounted Hood 700 — B1800xD700xH400,Duvar tipi davlumbaz 700 — B1800xD700xH400
Product,box-model-hood-950mm-b1800xd950xh400-ex-1809540-b,title,tr,,,Box Model Hood 950mm — B1800xD950xH400,Kutu tip davlumbaz 950mm — B1800xD950xH400
Product,box-model-hood-950mm-b1800xd950xh400-ex-1809540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b1800xd950xh400-ex-1809540-h,title,tr,,,Wall-Mounted Hood 950 — B1800xD950xH400,Duvar tipi davlumbaz 950 — B1800xD950xH400
Product,box-model-hood-1100mm-b2000xd1100xh400-ex-20011040-b,title,tr,,,Box Model Hood 1100mm — B2000xD1100xH400,Kutu tip davlumbaz 1100mm — B2000xD1100xH400
Product,induction-hoods-2000x1300xh550-ex-20013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-2000x1500xh400-ex-20015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-2000x2000xh400-ex-20020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,wall-mounted-hood-700-b2000xd700xh400-ex-2007040-h,title,tr,,,Wall-Mounted Hood 700 — B2000xD700xH400,Duvar tipi davlumbaz 700 — B2000xD700xH400
Product,box-model-hood-950mm-b2000xd950xh400-ex-2009540-b,title,tr,,,Box Model Hood 950mm — B2000xD950xH400,Kutu tip davlumbaz 950mm — B2000xD950xH400
Product,box-model-hood-950mm-b2000xd950xh400-ex-2009540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b2000xd950xh400-ex-2009540-h,title,tr,,,Wall-Mounted Hood 950 — B2000xD950xH400,Duvar tipi davlumbaz 950 — B2000xD950xH400
Product,box-model-hood-1100mm-b2200xd1100xh400-ex-22011040-b,title,tr,,,Box Model Hood 1100mm — B2200xD1100xH400,Kutu tip davlumbaz 1100mm — B2200xD1100xH400
Product,wall-mounted-hood-700-b2200xd700xh400-ex-2207040-h,title,tr,,,Wall-Mounted Hood 700 — B2200xD700xH400,Duvar tipi davlumbaz 700 — B2200xD700xH400
Product,box-model-hood-950mm-b2200xd950xh400-ex-2209540-b,title,tr,,,Box Model Hood 950mm — B2200xD950xH400,Kutu tip davlumbaz 950mm — B2200xD950xH400
Product,box-model-hood-950mm-b2200xd950xh400-ex-2209540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b2200xd950xh400-ex-2209540-h,title,tr,,,Wall-Mounted Hood 950 — B2200xD950xH400,Duvar tipi davlumbaz 950 — B2200xD950xH400
Product,box-model-hood-1100mm-b2400xd1100xh400-ex-24011040-b,title,tr,,,Box Model Hood 1100mm — B2400xD1100xH400,Kutu tip davlumbaz 1100mm — B2400xD1100xH400
Product,wall-mounted-hood-700-b2400xd700xh400-ex-2407040-h,title,tr,,,Wall-Mounted Hood 700 — B2400xD700xH400,Duvar tipi davlumbaz 700 — B2400xD700xH400
Product,box-model-hood-950mm-b2400xd950xh400-ex-2409540-b,title,tr,,,Box Model Hood 950mm — B2400xD950xH400,Kutu tip davlumbaz 950mm — B2400xD950xH400
Product,box-model-hood-950mm-b2400xd950xh400-ex-2409540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b2400xd950xh400-ex-2409540-h,title,tr,,,Wall-Mounted Hood 950 — B2400xD950xH400,Duvar tipi davlumbaz 950 — B2400xD950xH400
Product,box-model-hood-1100mm-b2500-x-d1100-x-h400-ex-25011040-b,title,tr,,,Box Model Hood 1100mm — B2500 x D1100 x H400,Kutu tip davlumbaz 1100mm — B2500 x D1100 x H400
Product,induction-hoods-2500x1300xh550-ex-25013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-2500x1500xh400-ex-25015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-2500x2000xh400-ex-25020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,box-model-hood-950mm-b2500xd950xh400-ex-2509540-b,title,tr,,,Box Model Hood 950mm — B2500xD950xH400,Kutu tip davlumbaz 950mm — B2500xD950xH400
Product,box-model-hood-950mm-b2500xd950xh400-ex-2509540-b,body_html,tr,,,,• Fırçalanmış dokulu AISI 430 paslanmaz çelik • Davlumbaz eğimlidir ve filtreler 45° açıyla takılmıştır • Standart olarak dahili 5W LED aydınlatma • Standart olarak yağ tahliye vanasıyla üretilir • 495x495x25 mm labirent filtreler dahildir
Product,wall-mounted-hood-950-b2500xd950xh400-ex-2509540-h,title,tr,,,Wall-Mounted Hood 950 — B2500xD950xH400,Duvar tipi davlumbaz 950 — B2500xD950xH400
Product,box-model-hood-1100mm-b2600-x-d1100-x-h400-ex-26011040-b,title,tr,,,Box Model Hood 1100mm — B2600 x D1100 x H400,Kutu tip davlumbaz 1100mm — B2600 x D1100 x H400
Product,wall-mounted-hood-700-b2600xd700xh400-ex-2607040-h,title,tr,,,Wall-Mounted Hood 700 — B2600xD700xH400,Duvar tipi davlumbaz 700 — B2600xD700xH400
Product,box-model-hood-950mm-b2600xd950xh400-ex-2609540-b,title,tr,,,Box Model Hood 950mm — B2600xD950xH400,Kutu tip davlumbaz 950mm — B2600xD950xH400
Product,box-model-hood-950mm-b2600xd950xh400-ex-2609540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b2600xd950xh400-ex-2609540-h,title,tr,,,Wall-Mounted Hood 950 — B2600xD950xH400,Duvar tipi davlumbaz 950 — B2600xD950xH400
Product,box-model-hood-1100mm-b2800-x-d1100-x-h400-ex-28011040-b,title,tr,,,Box Model Hood 1100mm — B2800 x D1100 x H400,Kutu tip davlumbaz 1100mm — B2800 x D1100 x H400
Product,wall-mounted-hood-700-b2800xd700xh400-ex-2807040-h,title,tr,,,Wall-Mounted Hood 700 — B2800xD700xH400,Duvar tipi davlumbaz 700 — B2800xD700xH400
Product,box-model-hood-950mm-b2800xd950xh400-ex-2809540-b,title,tr,,,Box Model Hood 950mm — B2800xD950xH400,Kutu tip davlumbaz 950mm — B2800xD950xH400
Product,box-model-hood-950mm-b2800xd950xh400-ex-2809540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b2800xd950xh400-ex-2809540-h,title,tr,,,Wall-Mounted Hood 950 — B2800xD950xH400,Duvar tipi davlumbaz 950 — B2800xD950xH400
Product,box-model-hood-1100mm-b3000-x-d1100-x-h400-ex-30011040-b,title,tr,,,Box Model Hood 1100mm — B3000 x D1100 x H400,Kutu tip davlumbaz 1100mm — B3000 x D1100 x H400
Product,induction-hoods-3000x1300xh550-ex-30013055-ip,body_html,tr,,,,"Yeme-içme sektöründe indüksiyonlu davlumbaz, emişi hava üflemesiyle birleştirir. Temiz havayı içine çeker ve pişirme bölgelerinin üzerine yönlendirerek dumanı, kokuları ve yağı verimli biçimde uzaklaştırır. Bu da hava kalitesini artırır, enerji tüketimini azaltır ve personel konforunu iyileştirir; modern ve yoğun mutfaklar için ideal kılar. İndüksiyonlu Davlumbazın Temel Özellikleri — Hava Üflemesi: Pişirme bölgelerinin hemen üzerine temiz hava üfleyerek denetimli bir hava akışı oluşturur ve emiş verimini artırır. Verimlilik: Daha düşük enerji tüketimiyle geleneksel davlumbazlar kadar veya daha iyi performans gösterir. Yağ filtresi içerir."
Product,central-hood-1500-3000x1500xh400-ex-30015040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,central-hood-2000-3000x2000xh400-ex-30020040-c,body_html,tr,,,,"LED Spot Işıklı Paslanmaz Çelik Ada Davlumbazı — Filtreler 45 derece açıyla monte edilmiştir: En iyi yağ tutuşu ve hava temizliğini sağlar. Nokta kaynaklı yapı: Ekstra güç ve dayanıklılık sunar. Tahliye vanasıyla donatılmıştır: Temizlik ve bakımı kolaylaştırır. Kaliteli paslanmaz çelik: AISI 430'dan üretilmiş, dayanıklı ve korozyona dirençli. Filtre ölçüleri: 495 x 495 x 25 mm, profesyonel mutfaklar için mükemmel. Mutfağınız için işlevsellik ve tasarımın kusursuz birleşimi!"
Product,wall-mounted-hood-700-b3000xd700xh400-ex-3007040-h,title,tr,,,Wall-Mounted Hood 700 — B3000xD700xH400,Duvar tipi davlumbaz 700 — B3000xD700xH400
Product,box-model-hood-950mm-b3000xd950xh400-ex-3009540-b,title,tr,,,Box Model Hood 950mm — B3000xD950xH400,Kutu tip davlumbaz 950mm — B3000xD950xH400
Product,box-model-hood-950mm-b3000xd950xh400-ex-3009540-b,body_html,tr,,,,EX-1009540-B: 1 adet 495x495 mm labirent filtre. EX-1209540-B ile EX-1609540-B arası: 2 adet 495x495 mm labirent filtre. EX-1809540-B ile EX-2209540-B arası: 3 adet 495x495 mm labirent filtre. EX-2409540-B ile EX-2609540-B arası: 4 adet 495x495 mm labirent filtre. EX-2809540-B ile EX-3209540-B arası: 5 adet 495x495 mm labirent filtre. EX-3409540-B ile EX-3809540-B arası: 6 adet 495x495 mm labirent filtre. EX-4009540-B: 7 adet 495x495 mm labirent filtre
Product,wall-mounted-hood-950-b3000xd950xh400-ex-3009540-h,title,tr,,,Wall-Mounted Hood 950 — B3000xD950xH400,Duvar tipi davlumbaz 950 — B3000xD950xH400
